DateTime,68801,68810,168821,1688218,168833,168834,168837,168846
2007-07-31,16.271,5.101,66.311,0.228,10.204,4.419,0.499,0.438
2007-08-01,10.693,4.503,24.234,0.159,7.391,2.085,0.347,0.254
2007-08-02,8.791,4.11,13.936,0.13,6.358,1.469,0.283,0.195
2007-08-03,7.801,3.818,9.884,0.114,5.801,1.186,0.25,0.165
2007-08-04,8.73,3.879,8.665,0.117,6.324,1.451,0.252,0.119
2007-08-05,12.586,3.935,20.44,0.32,8.377,2.791,0.284,0.438
2007-08-06,11.152,4.078,16.004,0.176,7.633,2.248,0.292,0.24
2007-08-07,10.391,3.965,12.039,0.136,7.23,1.981,0.263,0.187
2007-08-08,9.456,3.745,9.463,0.115,6.725,1.674,0.237,0.157
2007-08-09,8.951,3.765,7.826,0.104,6.447,1.517,0.229,0.143
2007-08-10,9.648,4.211,6.796,0.097,6.829,1.735,0.248,0.131
2007-08-11,9.903,6.166,6.841,0.092,6.968,1.818,0.399,0.126
2007-08-12,18.417,12.184,6.958,0.087,11.223,5.515,1.503,0.162
2007-08-13,14.346,7.052,5.901,0.084,9.263,3.527,0.636,0.194
2007-08-14,11.531,5.732,5.317,0.082,7.832,2.386,0.482,0.23
2007-08-15,9.29,4.984,4.643,0.078,6.634,1.621,0.394,0.2
2007-08-16,8.261,4.71,4.388,0.077,6.062,1.314,0.352,0.177
2007-08-17,8.346,5.227,4.441,0.076,6.109,1.339,0.411,0.137
2007-08-18,9.958,5.181,4.476,0.075,6.997,1.836,0.403,0.151
2007-08-19,9.311,4.757,4.255,0.074,6.645,1.628,0.354,0.122
2007-08-20,8.765,4.572,3.949,0.073,6.344,1.461,0.333,0.11
2007-08-21,8.438,4.367,3.746,0.072,6.161,1.365,0.309,0.113
2007-08-22,8.102,4.241,3.523,0.071,5.972,1.269,0.291,0.117
2007-08-23,7.838,4.053,3.228,0.071,5.822,1.196,0.275,0.12
2007-08-24,7.634,3.902,3.035,0.071,5.705,1.141,0.262,0.12
2007-08-25,7.773,3.76,2.846,0.07,5.785,1.179,0.247,0.13
2007-08-26,7.55,3.69,2.691,0.07,5.657,1.119,0.235,0.13
2007-08-27,7.373,3.618,2.579,0.071,5.554,1.072,0.225,0.128
2007-08-28,7.262,3.604,2.542,0.071,5.49,1.044,0.222,0.131
2007-08-29,7.184,3.488,2.443,0.072,5.445,1.024,0.215,0.145
2007-08-30,7.044,3.437,2.322,0.072,5.363,0.988,0.21,0.148
2007-08-31,6.932,3.268,2.168,0.071,5.297,0.96,0.196,0.163
2007-09-01,6.631,3.357,2.099,0.07,5.12,0.887,0.191,0.153
2007-09-02,6.898,4.195,2.267,0.07,5.277,0.952,0.226,0.155
2007-09-03,7.071,3.693,2.138,0.07,5.379,0.995,0.199,0.173
2007-09-04,8.275,4.124,3.969,0.081,6.069,1.318,0.295,0.114
2007-09-05,10.667,3.852,3.309,0.085,7.377,2.076,0.286,0.272
2007-09-06,7.712,3.615,2.601,0.077,5.75,1.162,0.248,0.245
2007-09-07,7.047,3.787,2.463,0.073,5.365,0.989,0.24,0.215
2007-09-08,8.082,3.947,2.358,0.072,5.96,1.264,0.238,0.209
2007-09-09,8.098,3.886,2.248,0.07,5.969,1.268,0.23,0.198
2007-09-10,8.017,3.832,2.223,0.07,5.924,1.246,0.227,0.176
2007-09-11,7.886,3.672,2.111,0.069,5.849,1.209,0.219,0.185
2007-09-12,7.608,3.558,1.97,0.069,5.69,1.134,0.209,0.181
2007-09-13,7.411,3.551,1.887,0.069,5.576,1.082,0.203,0.188
2007-09-14,7.424,5.053,1.894,0.069,5.584,1.086,0.31,0.167
2007-09-15,8.804,4.84,2.362,0.071,6.365,1.473,0.32,0.181
2007-09-16,9.401,5.537,2.422,0.069,6.695,1.656,0.296,0.182
2007-09-17,9.232,5.7,2.228,0.068,6.602,1.603,0.314,0.192
2007-09-18,8.242,4.7,1.983,0.069,6.051,1.309,0.267,0.185
2007-09-19,7.781,4.314,1.846,0.07,5.789,1.181,0.244,0.176
2007-09-20,7.358,4.076,1.703,0.069,5.546,1.068,0.226,0.175
2007-09-21,7.414,3.942,1.616,0.069,5.578,1.083,0.214,0.182
2007-09-22,7.111,3.995,1.587,0.071,5.402,1.005,0.207,0.189
2007-09-23,7.755,5.11,4.613,0.071,5.774,1.174,0.329,0.116
2007-09-24,12.056,5.148,7.316,0.073,8.104,2.584,0.413,0.189
2007-09-25,9.345,4.818,7.642,0.071,6.664,1.639,0.379,0.198
2007-09-26,10.898,4.654,8.086,0.07,7.499,2.157,0.356,0.148
2007-09-27,9.815,4.334,6.924,0.069,6.92,1.789,0.311,0.181
2007-09-28,8.775,4.107,5.734,0.068,6.349,1.464,0.278,0.156
2007-09-29,8.47,3.969,4.846,0.068,6.179,1.374,0.258,0.142
2007-09-30,8.153,5.084,4.205,0.069,6.001,1.284,0.658,0.125
2007-10-01,14.223,14.764,3.965,0.068,9.202,3.474,1.745,0.166
2007-10-02,21.89,13.344,3.583,0.066,12.816,7.512,1.461,0.581
2007-10-03,15.382,10.202,3.254,0.066,9.773,3.996,0.951,0.344
2007-10-04,12.633,10.553,2.884,0.066,8.401,2.81,0.923,0.255
2007-10-05,18.133,14.881,2.992,0.066,11.09,5.364,1.517,0.203
2007-10-06,27.592,19.491,2.784,0.063,15.31,11.366,2.208,0.912
2007-10-07,39.012,30.934,2.347,0.061,19.978,21.119,4.919,0.546
2007-10-08,52.112,30.946,2.224,0.06,24.955,35.448,3.879,0.513
2007-10-09,44.174,24.07,2.413,0.06,21.98,26.376,2.556,0.437
2007-10-10,37.063,19.009,3.067,0.065,19.207,19.269,1.89,0.365
2007-10-11,47.0,23.565,32.88,0.084,23.052,29.47,3.417,1.689
2007-10-12,43.098,23.967,31.002,0.08,21.567,25.238,3.366,1.516
2007-10-13,43.778,21.294,17.714,0.073,21.828,25.954,2.753,0.916
2007-10-14,44.144,19.683,12.365,0.074,21.968,26.344,3.35,0.724
2007-10-15,41.052,15.18,10.206,0.074,20.776,23.135,2.161,0.649
2007-10-16,38.205,14.604,8.025,0.075,19.66,20.344,1.936,0.481
2007-10-17,46.632,31.302,7.759,0.075,22.913,29.059,10.124,0.517
2007-10-18,39.473,18.4,13.829,0.11,20.159,21.567,4.371,0.655
2007-10-19,33.62,16.361,12.281,0.094,17.821,16.185,3.169,0.618
2007-10-20,35.277,16.309,11.805,0.084,18.492,17.639,2.795,0.477
2007-10-21,35.444,14.41,10.123,0.08,18.559,17.789,2.258,0.391
2007-10-22,32.075,13.157,8.54,0.078,17.188,14.878,1.815,0.35
2007-10-23,28.132,12.749,7.269,0.075,15.54,11.767,1.83,0.361
2007-10-24,24.417,11.893,6.423,0.073,13.938,9.133,1.672,0.359
2007-10-25,19.449,10.789,5.638,0.072,11.703,6.08,1.469,0.391
2007-10-26,16.311,10.38,5.062,0.069,10.223,4.438,1.29,0.353
2007-10-27,16.289,10.204,4.708,0.066,10.212,4.427,1.258,0.423
2007-10-28,15.563,8.933,4.026,0.065,9.861,4.081,1.05,0.427
2007-10-29,12.94,8.662,3.559,0.038,8.557,2.933,0.941,0.408
2007-10-30,11.546,8.68,3.188,0.013,7.84,2.392,0.89,0.386
2007-10-31,10.843,8.493,3.019,0.013,7.47,2.138,1.006,0.385
2007-11-01,11.867,8.63,2.852,0.02,8.007,2.512,1.256,0.383
2007-11-02,11.064,8.741,2.748,0.03,7.587,2.216,1.091,0.372
2007-11-03,10.184,8.157,2.552,0.018,7.119,1.911,0.925,0.411
2007-11-04,9.816,8.204,2.428,0.018,6.92,1.789,0.852,0.393
2007-11-05,10.196,8.488,2.765,0.015,7.125,1.915,0.915,0.385
2007-11-06,8.386,7.326,2.261,0.013,6.132,1.35,0.78,0.403
2007-11-07,7.591,6.874,2.089,0.016,5.68,1.13,0.708,0.395
2007-11-08,6.846,6.672,2.007,0.022,5.247,0.939,0.683,0.396
2007-11-09,6.793,6.427,1.862,0.019,5.216,0.926,0.638,0.385
2007-11-10,6.814,6.237,1.746,0.045,5.228,0.931,0.616,0.376
2007-11-11,6.427,5.943,1.942,0.079,4.998,0.839,0.566,0.385
2007-11-12,5.943,5.78,1.885,0.074,4.706,0.729,0.542,0.399
2007-11-13,6.234,6.083,2.025,0.072,4.883,0.794,0.56,0.371
2007-11-14,11.177,6.939,5.161,0.089,7.646,2.257,0.67,0.264
2007-11-15,9.691,6.322,2.817,0.086,6.853,1.749,0.562,0.451
2007-11-16,9.254,6.248,2.387,0.085,6.614,1.61,0.495,0.413
2007-11-17,8.586,5.828,2.015,0.064,6.244,1.408,0.446,0.372
2007-11-18,7.337,5.855,1.767,0.014,5.534,1.063,0.428,0.336
2007-11-19,6.662,5.905,1.601,0.035,5.138,0.894,0.455,0.31
2007-11-20,7.165,5.952,1.501,0.094,5.434,1.019,0.508,0.297
2007-11-21,7.413,5.798,1.365,0.096,5.578,1.083,0.539,0.312
2007-11-22,6.841,5.639,1.209,0.095,5.244,0.938,0.572,0.311
2007-11-23,7.48,5.48,1.149,0.091,5.616,1.1,0.584,0.324
2007-11-24,7.417,5.222,1.129,0.092,5.58,1.084,0.529,0.286
2007-11-25,7.009,5.167,1.058,0.092,5.343,0.979,0.578,0.304
2007-11-26,7.115,4.991,1.029,0.075,5.404,1.006,0.573,0.239
2007-11-27,7.006,4.973,1.252,0.02,5.341,0.979,0.521,0.252
2007-11-28,7.846,4.767,1.512,0.028,5.826,1.198,0.466,0.297
2007-11-29,6.604,4.444,1.137,0.027,5.104,0.881,0.408,0.325
2007-11-30,6.765,4.612,2.517,0.028,5.199,0.919,0.412,0.164
2007-12-01,8.125,4.384,2.262,0.028,5.985,1.276,0.379,0.367
2007-12-02,7.037,4.261,1.91,0.029,5.359,0.986,0.374,0.255
2007-12-03,6.775,4.102,1.596,0.031,5.205,0.922,0.376,0.281
2007-12-04,6.476,4.035,1.452,0.032,5.028,0.85,0.416,0.244
2007-12-05,6.614,3.901,1.291,0.034,5.11,0.883,0.411,0.245
2007-12-06,6.509,3.939,1.213,0.05,5.047,0.858,0.43,0.141
2007-12-07,7.502,3.821,1.138,0.123,5.629,1.106,0.378,0.193
2007-12-08,6.408,3.651,0.952,0.051,4.987,0.834,0.352,0.204
2007-12-09,5.725,3.552,0.826,0.02,4.573,0.682,0.35,0.183
2007-12-10,5.622,3.567,0.813,0.027,4.51,0.66,0.39,0.178
2007-12-11,5.686,3.484,0.746,0.029,4.549,0.674,0.582,0.204
2007-12-12,6.531,3.441,0.657,0.031,5.06,0.863,0.695,0.181
2007-12-13,6.457,3.679,0.966,0.014,5.016,0.846,0.695,0.152
2007-12-14,8.165,3.596,1.198,0.016,6.007,1.287,0.616,0.157
2007-12-15,7.27,3.349,1.119,0.017,5.495,1.046,0.468,0.201
2007-12-16,6.065,3.229,0.894,0.014,4.781,0.756,0.472,0.239
2007-12-17,5.85,3.233,0.934,0.014,4.65,0.709,0.598,0.235
2007-12-18,7.888,3.551,1.572,0.014,5.85,1.21,0.843,0.088
2007-12-19,7.861,3.316,1.613,0.032,5.835,1.203,0.557,0.155
2007-12-20,7.197,3.362,3.716,0.049,5.452,1.027,0.492,0.094
2007-12-21,6.502,3.23,2.721,0.047,5.043,0.856,0.393,0.127
2007-12-22,5.558,3.107,1.97,0.044,4.47,0.647,0.339,0.111
2007-12-23,5.236,2.991,1.533,0.043,4.27,0.581,0.301,0.107
2007-12-24,4.685,2.932,1.235,0.042,3.92,0.476,0.3,0.109
2007-12-25,5.14,2.871,1.044,0.047,4.21,0.562,0.303,0.112
2007-12-26,5.458,3.112,1.554,0.047,4.409,0.626,0.288,0.1
2007-12-27,5.403,3.052,1.354,0.048,4.374,0.615,0.259,0.134
2007-12-28,5.173,3.926,1.207,0.047,4.231,0.569,0.435,0.073
2007-12-29,5.6,3.277,1.024,0.048,4.496,0.656,0.306,0.132
2007-12-30,4.644,3.022,0.913,0.05,3.894,0.469,0.273,0.129
2007-12-31,4.424,3.04,1.032,0.046,3.752,0.43,0.295,0.128
2008-01-01,4.879,2.899,0.892,0.043,4.045,0.512,0.281,0.152
2008-01-02,4.361,2.755,0.705,0.037,3.71,0.419,0.262,0.158
2008-01-03,3.976,2.689,0.603,0.044,3.456,0.355,0.263,0.177
2008-01-04,3.912,2.69,0.584,0.03,3.413,0.345,0.274,0.138
2008-01-05,3.883,2.635,0.561,0.012,3.394,0.341,0.256,0.15
2008-01-06,3.65,2.574,0.567,0.014,3.236,0.305,0.253,0.165
2008-01-07,3.802,2.605,0.654,0.019,3.339,0.328,0.316,0.164
2008-01-08,4.329,2.592,0.729,0.025,3.689,0.414,0.409,0.165
2008-01-09,4.595,2.535,0.546,0.046,3.862,0.46,0.349,0.156
2008-01-10,4.12,2.523,0.483,0.043,3.552,0.379,0.28,0.117
2008-01-11,3.769,2.489,0.393,0.041,3.317,0.323,0.239,0.119
2008-01-12,3.294,2.387,0.321,0.038,2.991,0.254,0.227,0.151
2008-01-13,2.998,2.397,0.3,0.024,2.782,0.214,0.244,0.123
2008-01-14,2.99,2.398,0.306,0.016,2.776,0.213,0.266,0.121
2008-01-15,3.324,2.452,0.447,0.014,3.012,0.258,0.272,0.094
2008-01-16,3.433,2.381,0.354,0.014,3.087,0.273,0.237,0.086
2008-01-17,3.096,2.335,0.296,0.014,2.852,0.227,0.227,0.089
2008-01-18,3.106,2.383,0.388,0.017,2.859,0.228,0.224,0.055
2008-01-19,3.056,2.337,0.333,0.021,2.823,0.222,0.207,0.063
2008-01-20,2.696,2.291,0.246,0.019,2.564,0.177,0.198,0.061
2008-01-21,2.539,2.288,0.221,0.018,2.449,0.159,0.204,0.054
2008-01-22,3.122,3.225,0.539,0.022,2.87,0.231,0.509,0.014
2008-01-23,7.408,3.335,0.749,0.026,5.575,1.081,0.737,0.128
2008-01-24,5.124,2.566,0.416,0.027,4.2,0.559,0.326,0.069
2008-01-25,3.272,2.475,0.367,0.032,2.975,0.251,0.265,0.093
2008-01-26,3.067,2.432,0.311,0.045,2.831,0.223,0.232,0.081
2008-01-27,3.204,2.367,0.224,0.044,2.928,0.241,0.213,0.082
2008-01-28,3.008,2.315,0.178,0.039,2.789,0.216,0.204,0.08
2008-01-29,2.75,2.283,0.161,0.021,2.604,0.184,0.209,0.077
2008-01-30,2.729,2.304,0.174,0.021,2.588,0.181,0.217,0.075
2008-01-31,2.695,2.276,0.161,0.019,2.563,0.177,0.211,0.073
2008-02-01,2.508,2.294,0.136,0.021,2.426,0.156,0.237,0.069
2008-02-02,3.317,2.46,0.25,0.032,3.007,0.257,0.261,0.048
2008-02-03,3.654,2.3,0.152,0.027,3.239,0.305,0.214,0.094
2008-02-04,3.296,2.558,0.16,0.019,2.992,0.254,0.258,0.029
2008-02-05,5.487,2.598,0.294,0.021,4.426,0.632,0.248,0.101
2008-02-06,4.349,2.364,0.213,0.021,3.703,0.417,0.206,0.106
2008-02-07,3.315,2.273,0.171,0.026,3.005,0.257,0.195,0.088
2008-02-08,2.841,2.213,0.146,0.027,2.669,0.195,0.188,0.091
2008-02-09,2.701,2.199,0.129,0.029,2.568,0.178,0.176,0.099
2008-02-10,2.688,2.315,0.128,0.02,2.558,0.176,0.201,0.087
2008-02-11,3.268,8.191,0.132,0.057,2.973,0.25,0.652,0.007
2008-02-12,41.53,21.574,10.088,0.057,20.962,23.619,1.8,1.595
2008-02-13,18.022,7.558,6.895,0.061,11.037,5.305,0.706,0.746
2008-02-14,6.532,5.398,9.234,0.063,5.061,0.863,0.652,0.352
2008-02-15,94.569,21.292,267.061,0.129,39.447,102.938,4.619,7.441
2008-02-16,141.842,21.748,106.136,0.148,53.861,212.578,2.852,4.461
2008-02-17,100.337,14.617,41.961,0.1,41.282,114.439,1.459,2.246
2008-02-18,47.996,10.291,16.272,0.084,23.427,30.597,0.878,1.031
2008-02-19,31.075,8.069,8.861,0.08,16.775,14.059,0.639,0.609
2008-02-20,21.711,6.829,6.006,0.079,12.735,7.402,0.492,0.479
2008-02-21,12.733,6.168,4.588,0.079,8.452,2.85,0.413,0.391
2008-02-22,9.173,5.796,3.811,0.085,6.569,1.585,0.38,0.33
2008-02-23,8.304,5.523,3.435,0.08,6.086,1.326,0.359,0.311
2008-02-24,7.295,5.178,3.0,0.084,5.509,1.052,0.401,0.304
2008-02-25,6.797,4.798,2.611,0.079,5.218,0.927,0.369,0.282
2008-02-26,6.46,4.563,2.383,0.081,5.018,0.846,0.3,0.268
2008-02-27,6.044,4.335,2.243,0.078,4.768,0.751,0.265,0.297
2008-02-28,5.352,4.153,2.132,0.077,4.343,0.605,0.248,0.288
2008-02-29,4.742,3.996,1.996,0.074,3.957,0.487,0.236,0.29
2008-03-01,4.722,4.085,1.923,0.065,3.944,0.483,0.315,0.273
2008-03-02,6.677,5.704,2.094,0.068,5.147,0.898,0.676,0.133
2008-03-03,28.626,9.101,2.415,0.083,15.749,12.139,0.886,0.472
2008-03-04,20.685,6.615,2.017,0.077,12.27,6.788,0.481,0.417
2008-03-05,12.738,5.863,1.776,0.08,8.454,2.852,0.389,0.27
2008-03-06,11.608,5.354,1.887,0.082,7.872,2.415,0.351,0.239
2008-03-07,9.374,4.833,1.737,0.083,6.68,1.648,0.309,0.245
2008-03-08,6.417,4.506,1.554,0.085,4.992,0.836,0.278,0.216
2008-03-09,5.631,4.334,1.426,0.086,4.515,0.662,0.283,0.175
2008-03-10,5.691,4.174,1.367,0.086,4.552,0.675,0.263,0.171
2008-03-11,5.359,3.96,1.276,0.084,4.347,0.606,0.24,0.193
2008-03-12,5.201,3.875,1.182,0.08,4.248,0.574,0.239,0.18
2008-03-13,5.334,3.802,1.156,0.072,4.331,0.601,0.231,0.173
2008-03-14,5.505,3.702,1.124,0.069,4.438,0.636,0.22,0.179
2008-03-15,5.089,3.584,1.054,0.055,4.178,0.552,0.207,0.189
2008-03-16,4.818,3.518,0.973,0.016,4.006,0.501,0.212,0.188
2008-03-17,5.219,3.434,0.95,0.019,4.259,0.578,0.205,0.18
2008-03-18,4.965,3.341,0.896,0.014,4.099,0.529,0.202,0.183
2008-03-19,4.744,3.232,0.802,0.034,3.958,0.487,0.196,0.186
2008-03-20,4.864,3.181,0.745,0.076,4.035,0.51,0.199,0.199
2008-03-21,4.894,3.128,0.737,0.079,4.054,0.515,0.189,0.202
2008-03-22,4.837,3.223,0.992,0.035,4.018,0.504,0.207,0.189
2008-03-23,5.321,3.171,0.948,0.033,4.323,0.598,0.197,0.173
2008-03-24,4.915,3.068,0.777,0.035,4.067,0.519,0.18,0.158
2008-03-25,4.706,3.03,0.718,0.04,3.934,0.48,0.174,0.16
2008-03-26,4.656,2.967,0.689,0.043,3.902,0.471,0.176,0.153
2008-03-27,4.478,2.877,0.643,0.044,3.787,0.439,0.177,0.171
2008-03-28,4.325,2.884,0.605,0.042,3.687,0.413,0.185,0.179
2008-03-29,4.387,3.211,0.592,0.044,3.727,0.424,0.3,0.178
2008-03-30,5.047,2.911,0.567,0.058,4.151,0.544,0.23,0.178
2008-03-31,4.311,2.812,0.544,0.073,3.678,0.411,0.182,0.178
2008-04-01,4.372,2.809,0.582,0.073,3.718,0.421,0.174,0.158
2008-04-02,4.224,2.797,0.61,0.07,3.621,0.396,0.166,0.125
2008-04-03,4.067,2.702,0.558,0.075,3.517,0.37,0.148,0.169
2008-04-04,3.862,2.639,0.531,0.078,3.38,0.337,0.137,0.193
2008-04-05,3.828,2.764,0.823,0.082,3.357,0.332,0.163,0.157
2008-04-06,4.126,2.914,0.718,0.085,3.556,0.38,0.151,0.179
2008-04-07,7.138,4.319,1.535,0.098,5.418,1.012,0.15,0.128
2008-04-08,6.703,3.12,1.19,0.087,5.162,0.904,0.151,0.193
2008-04-09,4.54,2.869,0.883,0.087,3.827,0.45,0.142,0.201
2008-04-10,4.054,2.748,0.733,0.086,3.508,0.368,0.134,0.203
2008-04-11,4.084,2.699,0.658,0.092,3.528,0.373,0.131,0.2
2008-04-12,3.955,2.656,0.599,0.097,3.442,0.352,0.129,0.19
2008-04-13,3.916,2.619,0.545,0.09,3.416,0.346,0.124,0.191
2008-04-14,3.747,2.626,0.51,0.091,3.302,0.319,0.121,0.176
2008-04-15,3.861,3.023,0.587,0.095,3.379,0.337,0.156,0.149
2008-04-16,4.111,2.854,0.591,0.099,3.546,0.377,0.172,0.132
2008-04-17,4.407,2.824,0.61,0.092,3.74,0.427,0.171,0.13
2008-04-18,4.305,2.692,0.574,0.091,3.674,0.41,0.15,0.157
2008-04-19,4.37,2.67,0.515,0.088,3.716,0.421,0.137,0.11
2008-04-20,4.328,2.581,0.468,0.083,3.689,0.413,0.128,0.122
2008-04-21,4.449,2.538,0.447,0.082,3.768,0.434,0.12,0.123
2008-04-22,4.556,2.522,0.419,0.081,3.837,0.453,0.116,0.125
2008-04-23,4.048,2.464,0.38,0.081,3.504,0.367,0.114,0.124
2008-04-24,3.774,2.435,0.362,0.081,3.32,0.324,0.111,0.124
2008-04-25,3.778,2.418,0.34,0.088,3.323,0.324,0.109,0.121
2008-04-26,3.724,2.407,0.321,0.086,3.286,0.316,0.109,0.127
2008-04-27,3.541,2.426,0.309,0.085,3.162,0.289,0.109,0.122
2008-04-28,3.611,2.423,0.27,0.083,3.21,0.299,0.114,0.133
2008-04-29,3.518,2.392,0.231,0.081,3.146,0.285,0.132,0.143
2008-04-30,3.753,3.45,0.24,0.085,3.306,0.32,0.228,0.007
2008-05-01,11.145,4.565,0.465,0.086,7.63,2.245,0.262,0.013
2008-05-02,10.395,3.455,0.273,0.088,7.232,1.982,0.201,0.012
2008-05-03,7.113,3.088,0.275,0.091,5.403,1.006,0.172,0.014
2008-05-04,5.314,2.96,0.394,0.092,4.319,0.597,0.148,0.019
2008-05-05,4.75,2.875,0.27,0.091,3.962,0.488,0.134,0.025
2008-05-06,4.615,2.789,0.143,0.09,3.875,0.464,0.125,0.032
2008-05-07,4.505,2.789,0.059,0.089,3.804,0.444,0.119,0.038
2008-05-08,4.373,2.949,0.059,0.09,3.718,0.421,0.121,0.044
2008-05-09,4.441,3.272,0.073,0.09,3.763,0.433,0.16,0.047
2008-05-10,9.647,3.393,0.12,0.093,6.829,1.734,0.206,0.062
2008-05-11,7.669,3.331,0.089,0.09,5.725,1.151,0.177,0.07
2008-05-12,7.023,3.482,0.079,0.089,5.351,0.983,0.169,0.068
2008-05-13,6.691,3.179,0.073,0.089,5.155,0.901,0.149,0.081
2008-05-14,5.98,3.058,0.07,0.088,4.729,0.737,0.139,0.087
2008-05-15,5.424,2.893,0.067,0.088,4.387,0.619,0.131,0.089
2008-05-16,5.007,2.807,0.065,0.086,4.126,0.537,0.126,0.093
2008-05-17,4.751,2.74,0.064,0.088,3.963,0.489,0.122,0.099
2008-05-18,4.572,2.692,0.063,0.088,3.848,0.456,0.118,0.1
2008-05-19,4.438,2.647,0.062,0.088,3.761,0.432,0.115,0.111
2008-05-20,4.328,2.597,0.06,0.09,3.689,0.413,0.112,0.116
2008-05-21,4.272,2.567,0.059,0.09,3.652,0.404,0.11,0.121
2008-05-22,4.484,2.854,0.074,0.091,3.791,0.441,0.113,0.081
2008-05-23,5.596,2.877,0.09,0.092,4.494,0.655,0.122,0.109
2008-05-24,5.205,2.869,0.081,0.092,4.251,0.575,0.117,0.113
2008-05-25,6.805,3.795,0.127,0.103,5.223,0.929,0.133,0.053
2008-05-26,10.967,3.79,0.176,0.105,7.536,2.182,0.143,0.062
2008-05-27,8.785,3.367,0.145,0.098,6.355,1.467,0.131,0.076
2008-05-28,7.015,3.118,0.125,0.095,5.346,0.981,0.122,0.064
2008-05-29,6.034,2.931,0.113,0.094,4.762,0.749,0.115,0.061
2008-05-30,5.463,2.847,0.105,0.092,4.412,0.627,0.111,0.063
2008-05-31,5.083,2.773,0.1,0.09,4.174,0.551,0.109,0.065
2008-06-01,4.811,2.771,0.095,0.089,4.001,0.5,0.108,0.063
2008-06-02,8.114,5.411,0.139,0.09,5.979,1.273,0.17,0.049
2008-06-03,9.922,4.086,0.121,0.089,6.978,1.824,0.148,0.075
2008-06-04,6.491,3.537,0.11,0.088,5.036,0.854,0.131,0.052
2008-06-05,5.28,3.261,0.104,0.088,4.298,0.59,0.122,0.049
2008-06-06,4.747,3.112,0.1,0.088,3.96,0.488,0.116,0.048
2008-06-07,5.214,3.494,0.113,0.101,4.256,0.577,0.136,0.063
2008-06-08,7.91,3.367,0.111,0.116,5.863,1.216,0.157,0.174
2008-06-09,6.061,3.466,0.136,0.102,4.778,0.755,0.143,0.142
2008-06-10,7.286,3.736,0.134,0.097,5.504,1.05,0.149,0.311
2008-06-11,6.56,3.51,0.121,0.095,5.078,0.87,0.138,0.202
2008-06-12,5.846,3.56,0.114,0.094,4.647,0.708,0.136,0.143
2008-06-13,5.878,5.192,0.108,0.095,4.667,0.715,0.278,0.153
2008-06-14,10.117,7.221,0.103,0.094,7.083,1.889,0.757,0.149
2008-06-15,13.874,5.979,0.096,0.093,9.028,3.323,0.455,0.111
2008-06-16,12.222,5.003,0.091,0.093,8.19,2.648,0.347,0.09
2008-06-17,11.195,4.713,0.093,0.091,7.656,2.264,0.298,0.081
2008-06-18,12.279,4.365,0.095,0.091,8.219,2.67,0.257,0.202
2008-06-19,10.565,3.973,0.086,0.09,7.323,2.041,0.221,0.141
2008-06-20,7.667,3.723,0.082,0.09,5.724,1.15,0.2,0.119
2008-06-21,6.513,3.58,0.286,0.09,5.05,0.859,0.187,0.109
2008-06-22,6.001,3.654,0.506,0.091,4.742,0.742,0.191,0.098
2008-06-23,23.76,6.62,6.435,0.096,13.649,8.698,0.8,0.597
2008-06-24,18.477,5.195,5.146,0.094,11.251,5.547,0.435,0.399
2008-06-25,13.804,4.715,3.435,0.093,8.993,3.293,0.352,0.239
2008-06-26,10.755,4.618,2.911,0.092,7.424,2.107,0.333,0.237
2008-06-27,8.749,4.7,2.693,0.095,6.335,1.456,0.306,0.165
2008-06-28,8.759,4.648,2.54,0.1,6.34,1.459,0.284,0.18
2008-06-29,13.543,5.957,15.806,0.192,8.862,3.182,0.302,3.235
2008-06-30,13.508,5.334,14.96,0.164,8.844,3.167,0.268,1.39
2008-07-01,10.034,4.684,9.355,0.127,7.038,1.861,0.236,0.734
2008-07-02,8.5,6.126,7.193,0.115,6.196,1.383,0.262,0.504
2008-07-03,35.765,16.879,9.749,0.107,18.688,18.078,1.574,0.76
2008-07-04,65.09,12.507,9.283,0.103,29.605,52.767,1.235,0.751
2008-07-05,47.026,8.603,7.417,0.102,23.062,29.499,0.749,0.651
2008-07-06,31.97,7.062,6.475,0.103,17.145,14.791,0.54,0.524
2008-07-07,18.253,6.298,5.678,0.101,11.146,5.427,0.437,0.516
2008-07-08,12.195,5.63,4.844,0.099,8.176,2.638,0.365,0.472
2008-07-09,9.207,5.263,4.272,0.098,6.588,1.596,0.321,0.379
2008-07-10,7.489,5.044,3.842,0.097,5.621,1.103,0.291,0.333
2008-07-11,6.622,7.223,3.92,0.096,5.114,0.885,0.315,0.26
2008-07-12,72.208,30.681,6.005,0.098,32.062,63.531,3.929,0.666
2008-07-13,76.03,14.604,5.268,0.096,33.358,69.672,1.936,0.622
2008-07-14,43.761,10.155,4.542,0.096,21.822,25.936,1.112,0.415
2008-07-15,29.463,8.113,4.202,0.096,16.102,12.781,0.842,0.357
2008-07-16,23.378,7.146,4.003,0.096,13.48,8.45,0.699,0.343
2008-07-17,19.911,6.505,3.775,0.096,11.916,6.341,0.591,0.327
2008-07-18,16.993,6.044,3.588,0.097,10.55,4.775,0.498,0.312
2008-07-19,15.183,6.793,3.744,0.099,9.675,3.904,0.63,0.342
2008-07-20,21.576,7.524,3.778,0.099,12.674,7.32,0.784,0.419
2008-07-21,18.358,6.555,3.681,0.098,11.195,5.483,0.618,0.375
2008-07-22,14.573,6.69,3.468,0.098,9.375,3.628,0.705,0.346
